Crew_ID,Aircraft_ID,Pilot_Name,Qualification_Level,Total_Flight_Hours,Current_Status
602,431,Pilot_602,Basic,4535,On Leave
603,45,Pilot_603,Basic,4170,Available
604,196,Pilot_604,Intermediate,3549,In Training
605,314,Pilot_605,Basic,2155,Available
606,494,Pilot_606,Basic,2845,In Training
607,470,Pilot_607,Basic,4402,Available
608,121,Pilot_608,Advanced,4533,Available
609,406,Pilot_609,Basic,3661,On Leave
610,88,Pilot_610,Intermediate,4677,On Leave
611,498,Pilot_611,Intermediate,3765,In Training
612,165,Pilot_612,Intermediate,2305,In Training
613,303,Pilot_613,Advanced,4201,Available
614,158,Pilot_614,Intermediate,3506,On Leave
615,283,Pilot_615,Intermediate,3373,On Leave
616,375,Pilot_616,Basic,522,On Leave
617,134,Pilot_617,Intermediate,2337,Available
618,106,Pilot_618,Advanced,3332,On Leave
619,319,Pilot_619,Basic,2147,Available
620,139,Pilot_620,Intermediate,1298,Available
621,192,Pilot_621,Intermediate,4078,On Leave
622,130,Pilot_622,Basic,2104,Available
623,80,Pilot_623,Intermediate,597,Available
624,258,Pilot_624,Intermediate,848,In Training
625,336,Pilot_625,Basic,2735,Available
626,339,Pilot_626,Basic,3844,On Leave
627,335,Pilot_627,Basic,4357,On Leave
628,430,Pilot_628,Intermediate,1316,On Leave
629,338,Pilot_629,Intermediate,1674,On Leave
630,184,Pilot_630,Intermediate,1325,On Leave
631,265,Pilot_631,Intermediate,696,In Training
632,160,Pilot_632,Intermediate,1502,On Leave
633,310,Pilot_633,Basic,2268,On Leave
634,475,Pilot_634,Intermediate,1571,In Training
635,309,Pilot_635,Advanced,1488,In Training
636,267,Pilot_636,Basic,1756,In Training
637,36,Pilot_637,Advanced,4754,In Training
638,157,Pilot_638,Intermediate,3941,In Training
639,53,Pilot_639,Intermediate,2139,On Leave
640,50,Pilot_640,Intermediate,4260,Available
641,429,Pilot_641,Basic,3294,On Leave
642,236,Pilot_642,Basic,3055,On Leave
643,308,Pilot_643,Basic,2368,In Training
644,73,Pilot_644,Intermediate,1298,On Leave
645,56,Pilot_645,Advanced,1522,On Leave
646,136,Pilot_646,Intermediate,3583,On Leave
647,262,Pilot_647,Advanced,2024,In Training
648,97,Pilot_648,Intermediate,4494,Available
649,26,Pilot_649,Advanced,1922,Available
650,83,Pilot_650,Intermediate,4391,Available
651,356,Pilot_651,Intermediate,758,In Training
652,357,Pilot_652,Intermediate,3139,In Training
653,296,Pilot_653,Basic,1368,On Leave
654,316,Pilot_654,Basic,2459,In Training
655,344,Pilot_655,Intermediate,1047,In Training
656,132,Pilot_656,Advanced,2315,On Leave
657,182,Pilot_657,Intermediate,4645,In Training
658,243,Pilot_658,Basic,1554,Available
659,407,Pilot_659,Advanced,966,Available
660,318,Pilot_660,Advanced,4240,In Training
661,349,Pilot_661,Advanced,4383,In Training
662,426,Pilot_662,Advanced,1714,In Training
663,60,Pilot_663,Intermediate,900,On Leave
664,219,Pilot_664,Intermediate,4546,Available
665,397,Pilot_665,Intermediate,1806,In Training
666,220,Pilot_666,Intermediate,4567,Available
667,17,Pilot_667,Intermediate,4581,On Leave
668,224,Pilot_668,Intermediate,1618,Available
669,153,Pilot_669,Intermediate,1483,In Training
670,471,Pilot_670,Advanced,3607,On Leave
671,112,Pilot_671,Basic,1879,On Leave
672,121,Pilot_672,Basic,1781,In Training
673,341,Pilot_673,Advanced,1232,Available
674,100,Pilot_674,Basic,4363,On Leave
675,349,Pilot_675,Basic,1666,In Training
676,310,Pilot_676,Basic,1327,In Training
677,204,Pilot_677,Basic,617,In Training
678,13,Pilot_678,Advanced,4156,On Leave
679,247,Pilot_679,Intermediate,3762,Available
680,350,Pilot_680,Advanced,1189,Available
681,55,Pilot_681,Intermediate,620,Available
682,129,Pilot_682,Basic,2549,In Training
683,442,Pilot_683,Intermediate,3638,On Leave
684,229,Pilot_684,Intermediate,3407,In Training
685,64,Pilot_685,Advanced,4745,In Training
686,37,Pilot_686,Intermediate,516,Available
687,417,Pilot_687,Basic,1477,On Leave
688,308,Pilot_688,Advanced,835,On Leave
689,294,Pilot_689,Basic,4615,Available
690,129,Pilot_690,Intermediate,3045,Available
691,466,Pilot_691,Advanced,2535,In Training
692,186,Pilot_692,Intermediate,4019,In Training
693,481,Pilot_693,Intermediate,1644,On Leave
694,326,Pilot_694,Advanced,3399,On Leave
695,28,Pilot_695,Intermediate,3723,Available
696,399,Pilot_696,Advanced,1554,Available
697,137,Pilot_697,Basic,1012,In Training
698,434,Pilot_698,Intermediate,2212,Available
699,495,Pilot_699,Intermediate,1190,On Leave
700,441,Pilot_700,Intermediate,1441,Available
701,149,Pilot_701,Basic,3549,On Leave
702,99,Pilot_702,Basic,2017,On Leave
703,280,Pilot_703,Basic,4090,On Leave
704,310,Pilot_704,Basic,1575,In Training
705,279,Pilot_705,Intermediate,3739,In Training
706,172,Pilot_706,Basic,2630,In Training
707,158,Pilot_707,Intermediate,4435,Available
708,352,Pilot_708,Advanced,671,On Leave
709,50,Pilot_709,Intermediate,3943,On Leave
710,474,Pilot_710,Basic,2127,Available
711,484,Pilot_711,Basic,4889,On Leave
712,486,Pilot_712,Advanced,997,In Training
713,89,Pilot_713,Intermediate,3707,On Leave
714,242,Pilot_714,Basic,633,In Training
715,134,Pilot_715,Intermediate,2588,Available
716,65,Pilot_716,Intermediate,4621,In Training
717,296,Pilot_717,Intermediate,1445,In Training
718,263,Pilot_718,Intermediate,2114,Available
719,265,Pilot_719,Basic,3687,Available
720,95,Pilot_720,Advanced,1210,Available
721,74,Pilot_721,Intermediate,2915,In Training
722,481,Pilot_722,Basic,1442,In Training
723,8,Pilot_723,Intermediate,4387,Available
724,490,Pilot_724,Advanced,1387,On Leave
725,80,Pilot_725,Intermediate,1199,On Leave
726,386,Pilot_726,Basic,3368,In Training
727,386,Pilot_727,Intermediate,4356,Available
728,237,Pilot_728,Intermediate,2994,In Training
729,128,Pilot_729,Basic,2435,On Leave
730,168,Pilot_730,Intermediate,2362,On Leave
731,244,Pilot_731,Basic,3829,In Training
732,172,Pilot_732,Intermediate,2303,In Training
733,480,Pilot_733,Basic,1810,Available
734,53,Pilot_734,Intermediate,4496,Available
735,194,Pilot_735,Advanced,2064,Available
736,373,Pilot_736,Basic,3813,In Training
737,485,Pilot_737,Basic,4122,Available
738,206,Pilot_738,Intermediate,2392,In Training
739,246,Pilot_739,Advanced,4167,In Training
740,164,Pilot_740,Intermediate,1992,Available
741,259,Pilot_741,Intermediate,3203,Available
742,35,Pilot_742,Intermediate,4495,In Training
743,419,Pilot_743,Intermediate,4910,On Leave
744,169,Pilot_744,Basic,3542,On Leave
745,446,Pilot_745,Intermediate,2320,On Leave
746,187,Pilot_746,Intermediate,3535,On Leave
747,397,Pilot_747,Intermediate,4244,Available
748,107,Pilot_748,Basic,4071,In Training
749,101,Pilot_749,Intermediate,2567,On Leave
750,24,Pilot_750,Basic,2912,In Training
751,330,Pilot_751,Intermediate,1523,On Leave
752,433,Pilot_752,Intermediate,2200,On Leave
753,226,Pilot_753,Intermediate,4700,On Leave
754,369,Pilot_754,Basic,2362,Available
755,232,Pilot_755,Intermediate,4773,On Leave
756,38,Pilot_756,Intermediate,3690,On Leave
757,28,Pilot_757,Intermediate,890,Available
758,111,Pilot_758,Basic,3038,Available
759,178,Pilot_759,Advanced,1381,In Training
760,168,Pilot_760,Basic,4284,Available
761,109,Pilot_761,Basic,3187,In Training
762,109,Pilot_762,Advanced,3210,In Training
763,54,Pilot_763,Intermediate,3953,In Training
764,390,Pilot_764,Intermediate,623,In Training
765,261,Pilot_765,Intermediate,1618,Available
766,168,Pilot_766,Basic,4265,On Leave
767,49,Pilot_767,Advanced,900,In Training
768,464,Pilot_768,Intermediate,2229,On Leave
769,422,Pilot_769,Advanced,4378,On Leave
770,403,Pilot_770,Basic,1148,On Leave
771,384,Pilot_771,Basic,3341,In Training
772,50,Pilot_772,Basic,2610,Available
773,32,Pilot_773,Intermediate,2965,In Training
774,225,Pilot_774,Intermediate,4389,Available
775,145,Pilot_775,Advanced,1705,On Leave
776,234,Pilot_776,Intermediate,1044,On Leave
777,6,Pilot_777,Intermediate,3086,On Leave
778,457,Pilot_778,Intermediate,4530,Available
779,420,Pilot_779,Basic,4887,On Leave
780,54,Pilot_780,Advanced,680,On Leave
781,451,Pilot_781,Advanced,1275,In Training
782,481,Pilot_782,Basic,584,On Leave
783,223,Pilot_783,Intermediate,4332,In Training
784,228,Pilot_784,Intermediate,967,In Training
785,134,Pilot_785,Intermediate,3344,Available
786,216,Pilot_786,Intermediate,1170,Available
787,301,Pilot_787,Basic,1505,In Training
788,359,Pilot_788,Intermediate,3305,In Training
789,343,Pilot_789,Intermediate,2339,Available
790,105,Pilot_790,Advanced,3600,On Leave
791,201,Pilot_791,Intermediate,2182,Available
792,277,Pilot_792,Advanced,2159,Available
793,245,Pilot_793,Advanced,1571,In Training
794,187,Pilot_794,Basic,3241,On Leave
795,228,Pilot_795,Intermediate,2605,On Leave
796,160,Pilot_796,Intermediate,1844,Available
797,290,Pilot_797,Advanced,2535,On Leave
798,281,Pilot_798,Intermediate,1006,On Leave
799,341,Pilot_799,Advanced,3635,In Training
800,404,Pilot_800,Intermediate,2729,Available
801,81,Pilot_801,Advanced,1628,In Training
802,472,Pilot_802,Advanced,3572,Available
803,156,Pilot_803,Advanced,727,On Leave
804,437,Pilot_804,Basic,621,In Training
805,69,Pilot_805,Advanced,4112,On Leave
806,380,Pilot_806,Intermediate,4569,In Training
807,288,Pilot_807,Basic,4870,In Training
808,152,Pilot_808,Intermediate,2539,On Leave
809,25,Pilot_809,Intermediate,3183,Available
810,250,Pilot_810,Basic,4216,Available
811,300,Pilot_811,Basic,2406,In Training
812,356,Pilot_812,Basic,4679,Available
813,34,Pilot_813,Intermediate,3565,In Training
814,148,Pilot_814,Basic,3698,Available
815,51,Pilot_815,Intermediate,1794,On Leave
816,397,Pilot_816,Advanced,2660,On Leave
817,16,Pilot_817,Intermediate,634,In Training
818,56,Pilot_818,Intermediate,2024,In Training
819,275,Pilot_819,Basic,3913,In Training
820,106,Pilot_820,Intermediate,4972,On Leave
821,165,Pilot_821,Advanced,622,Available
822,243,Pilot_822,Intermediate,4580,In Training
823,122,Pilot_823,Basic,4199,On Leave
824,440,Pilot_824,Intermediate,2207,On Leave
825,186,Pilot_825,Advanced,3397,On Leave
826,399,Pilot_826,Basic,1048,Available
827,451,Pilot_827,Basic,1978,Available
828,205,Pilot_828,Basic,3662,Available
829,132,Pilot_829,Basic,3125,Available
830,46,Pilot_830,Intermediate,4428,In Training
831,208,Pilot_831,Intermediate,3674,On Leave
832,430,Pilot_832,Basic,4986,On Leave
833,415,Pilot_833,Advanced,2324,Available
834,34,Pilot_834,Intermediate,3234,Available
835,2,Pilot_835,Basic,4403,Available
836,207,Pilot_836,Advanced,1935,Available
837,109,Pilot_837,Intermediate,511,In Training
838,202,Pilot_838,Intermediate,3343,In Training
839,430,Pilot_839,Intermediate,3152,Available
840,475,Pilot_840,Intermediate,2942,Available
841,388,Pilot_841,Basic,2822,In Training
842,245,Pilot_842,Intermediate,712,In Training
843,393,Pilot_843,Basic,699,In Training
844,453,Pilot_844,Advanced,2509,On Leave
845,168,Pilot_845,Intermediate,1100,In Training
846,133,Pilot_846,Intermediate,1505,On Leave
847,257,Pilot_847,Advanced,4399,On Leave
848,337,Pilot_848,Intermediate,4143,Available
849,41,Pilot_849,Basic,4454,Available
850,10,Pilot_850,Intermediate,4100,In Training
851,372,Pilot_851,Intermediate,1639,In Training
852,361,Pilot_852,Intermediate,2261,Available
853,68,Pilot_853,Basic,1548,On Leave
854,320,Pilot_854,Basic,2734,In Training
855,96,Pilot_855,Advanced,729,In Training
856,412,Pilot_856,Intermediate,4283,On Leave
857,122,Pilot_857,Intermediate,4893,In Training
858,227,Pilot_858,Intermediate,3122,On Leave
859,201,Pilot_859,Basic,4587,On Leave
860,382,Pilot_860,Intermediate,1348,In Training
861,441,Pilot_861,Intermediate,1404,On Leave
862,386,Pilot_862,Intermediate,4219,Available
863,85,Pilot_863,Intermediate,3665,Available
864,485,Pilot_864,Advanced,4945,In Training
865,376,Pilot_865,Intermediate,3909,On Leave
866,437,Pilot_866,Intermediate,3696,In Training
867,446,Pilot_867,Intermediate,2224,In Training
868,488,Pilot_868,Intermediate,3001,Available
869,337,Pilot_869,Intermediate,4117,Available
870,180,Pilot_870,Advanced,1391,Available
871,290,Pilot_871,Advanced,3290,Available
872,60,Pilot_872,Basic,4875,Available
873,375,Pilot_873,Intermediate,601,Available
874,87,Pilot_874,Intermediate,4382,In Training
875,483,Pilot_875,Intermediate,3701,Available
876,495,Pilot_876,Basic,4113,In Training
877,170,Pilot_877,Basic,1167,In Training
878,132,Pilot_878,Basic,2414,Available
879,21,Pilot_879,Intermediate,2776,In Training
880,455,Pilot_880,Intermediate,1417,On Leave
881,155,Pilot_881,Basic,3088,On Leave
882,372,Pilot_882,Basic,4464,In Training
883,396,Pilot_883,Advanced,4297,On Leave
884,320,Pilot_884,Intermediate,3000,Available
885,301,Pilot_885,Advanced,3841,On Leave
886,179,Pilot_886,Advanced,3563,Available
887,100,Pilot_887,Advanced,1883,On Leave
888,491,Pilot_888,Advanced,624,In Training
889,331,Pilot_889,Intermediate,1402,Available
890,74,Pilot_890,Intermediate,2875,In Training
891,264,Pilot_891,Basic,1796,On Leave
892,396,Pilot_892,Intermediate,504,On Leave
893,278,Pilot_893,Basic,3692,In Training
894,255,Pilot_894,Basic,1993,In Training
895,117,Pilot_895,Intermediate,2919,In Training
896,496,Pilot_896,Basic,3636,In Training
897,399,Pilot_897,Intermediate,3746,On Leave
898,428,Pilot_898,Advanced,3394,On Leave
899,485,Pilot_899,Basic,4300,In Training
900,455,Pilot_900,Basic,4375,On Leave
901,220,Pilot_901,Intermediate,565,On Leave
902,455,Pilot_902,Intermediate,519,In Training
903,376,Pilot_903,Intermediate,831,In Training
904,83,Pilot_904,Intermediate,3932,In Training
905,473,Pilot_905,Intermediate,944,Available
906,294,Pilot_906,Intermediate,4371,In Training
907,463,Pilot_907,Basic,3865,In Training
908,188,Pilot_908,Intermediate,2777,In Training
909,457,Pilot_909,Intermediate,4297,On Leave
910,285,Pilot_910,Basic,1950,Available
911,191,Pilot_911,Basic,2667,On Leave
912,30,Pilot_912,Advanced,4465,On Leave
913,157,Pilot_913,Advanced,1564,On Leave
914,385,Pilot_914,Intermediate,4740,In Training
915,342,Pilot_915,Intermediate,1024,In Training
916,282,Pilot_916,Intermediate,3959,On Leave
917,180,Pilot_917,Basic,1259,Available
918,283,Pilot_918,Basic,997,Available
919,40,Pilot_919,Intermediate,3342,In Training
920,281,Pilot_920,Advanced,2178,Available
921,76,Pilot_921,Intermediate,3283,In Training
922,439,Pilot_922,Basic,4336,Available
923,66,Pilot_923,Intermediate,2578,On Leave
924,191,Pilot_924,Intermediate,985,On Leave
925,257,Pilot_925,Intermediate,2795,In Training
926,166,Pilot_926,Intermediate,1381,In Training
927,244,Pilot_927,Intermediate,3893,On Leave
928,424,Pilot_928,Intermediate,1928,In Training
929,328,Pilot_929,Intermediate,2628,In Training
930,478,Pilot_930,Basic,3285,In Training
931,391,Pilot_931,Basic,1382,In Training
932,207,Pilot_932,Basic,3522,On Leave
933,235,Pilot_933,Advanced,679,In Training
934,113,Pilot_934,Basic,4270,Available
935,342,Pilot_935,Advanced,4381,On Leave
936,44,Pilot_936,Advanced,1731,In Training
937,434,Pilot_937,Advanced,1567,In Training
938,152,Pilot_938,Advanced,1633,In Training
939,499,Pilot_939,Advanced,3431,Available
940,455,Pilot_940,Advanced,1215,On Leave
941,365,Pilot_941,Intermediate,3748,In Training
942,242,Pilot_942,Intermediate,1404,In Training
943,171,Pilot_943,Basic,3453,In Training
944,177,Pilot_944,Intermediate,4831,Available
945,194,Pilot_945,Basic,4435,Available
946,471,Pilot_946,Basic,3206,Available
947,473,Pilot_947,Intermediate,4162,On Leave
948,228,Pilot_948,Intermediate,4949,Available
949,399,Pilot_949,Intermediate,1489,On Leave
950,226,Pilot_950,Intermediate,1855,On Leave
951,53,Pilot_951,Advanced,1510,Available
952,216,Pilot_952,Intermediate,4097,On Leave
953,264,Pilot_953,Intermediate,4444,In Training
954,7,Pilot_954,Basic,570,In Training
955,264,Pilot_955,Intermediate,2795,In Training
956,177,Pilot_956,Intermediate,3713,Available
957,196,Pilot_957,Advanced,2614,On Leave
958,109,Pilot_958,Intermediate,2382,Available
959,11,Pilot_959,Intermediate,2322,On Leave
960,261,Pilot_960,Advanced,3715,In Training
961,163,Pilot_961,Intermediate,3469,In Training
962,104,Pilot_962,Intermediate,1410,On Leave
963,118,Pilot_963,Intermediate,1384,In Training
964,472,Pilot_964,Basic,3808,Available
965,132,Pilot_965,Intermediate,1995,Available
966,212,Pilot_966,Intermediate,2313,Available
967,139,Pilot_967,Intermediate,1961,On Leave
968,125,Pilot_968,Intermediate,3701,Available
969,36,Pilot_969,Basic,4823,On Leave
970,323,Pilot_970,Intermediate,2303,Available
971,90,Pilot_971,Intermediate,3994,In Training
972,416,Pilot_972,Intermediate,4673,In Training
973,213,Pilot_973,Intermediate,3877,Available
974,371,Pilot_974,Intermediate,3472,On Leave
975,220,Pilot_975,Intermediate,1075,Available
976,357,Pilot_976,Basic,3183,Available
977,434,Pilot_977,Intermediate,4038,On Leave
978,476,Pilot_978,Advanced,557,Available
979,403,Pilot_979,Basic,3399,On Leave
980,347,Pilot_980,Intermediate,3017,Available
981,399,Pilot_981,Intermediate,1617,On Leave
982,172,Pilot_982,Advanced,1077,Available
983,450,Pilot_983,Basic,1597,Available
984,194,Pilot_984,Advanced,1372,In Training
985,47,Pilot_985,Advanced,2997,Available
986,7,Pilot_986,Intermediate,4407,On Leave
987,367,Pilot_987,Basic,2300,In Training
988,390,Pilot_988,Advanced,2297,In Training
989,371,Pilot_989,Basic,2221,On Leave
990,110,Pilot_990,Basic,3052,On Leave
991,92,Pilot_991,Basic,4342,Available
992,472,Pilot_992,Intermediate,2692,Available
993,160,Pilot_993,Intermediate,3305,Available
994,467,Pilot_994,Intermediate,527,Available
995,204,Pilot_995,Basic,2718,On Leave
996,175,Pilot_996,Basic,2410,On Leave
997,473,Pilot_997,Intermediate,4053,In Training
998,238,Pilot_998,Intermediate,3151,On Leave
999,217,Pilot_999,Intermediate,1810,Available
1000,268,Pilot_1000,Advanced,4696,In Training
1001,127,Pilot_1001,Basic,621,On Leave
1002,411,Pilot_1002,Advanced,4568,On Leave
1003,344,Pilot_1003,Intermediate,2562,On Leave
1004,354,Pilot_1004,Intermediate,2231,Available
1005,89,Pilot_1005,Intermediate,2246,On Leave
1006,309,Pilot_1006,Advanced,4165,In Training
1007,217,Pilot_1007,Intermediate,2656,In Training
1008,144,Pilot_1008,Basic,4315,In Training
1009,317,Pilot_1009,Advanced,1389,In Training
1010,193,Pilot_1010,Basic,3454,In Training
1011,1,Pilot_1011,Intermediate,1761,Available
1012,111,Pilot_1012,Intermediate,4220,On Leave
1013,155,Pilot_1013,Intermediate,548,In Training
1014,130,Pilot_1014,Intermediate,3534,On Leave
1015,96,Pilot_1015,Intermediate,4966,In Training
1016,130,Pilot_1016,Basic,2842,Available
1017,295,Pilot_1017,Intermediate,784,On Leave
1018,358,Pilot_1018,Intermediate,1972,On Leave
1019,120,Pilot_1019,Basic,2163,On Leave
1020,498,Pilot_1020,Advanced,4058,Available
1021,43,Pilot_1021,Advanced,2480,On Leave
1022,274,Pilot_1022,Basic,1947,On Leave
1023,362,Pilot_1023,Basic,2092,Available
1024,272,Pilot_1024,Advanced,2361,In Training
1025,373,Pilot_1025,Intermediate,1532,Available
1026,309,Pilot_1026,Basic,4954,Available
1027,150,Pilot_1027,Intermediate,4784,On Leave
1028,160,Pilot_1028,Intermediate,4768,On Leave
1029,68,Pilot_1029,Basic,1732,In Training
1030,445,Pilot_1030,Intermediate,3552,Available
1031,7,Pilot_1031,Intermediate,4938,In Training
1032,416,Pilot_1032,Advanced,3271,On Leave
1033,215,Pilot_1033,Basic,4865,Available
1034,164,Pilot_1034,Basic,4838,Available
1035,457,Pilot_1035,Basic,742,In Training
1036,116,Pilot_1036,Intermediate,4108,Available
1037,490,Pilot_1037,Advanced,998,In Training
1038,167,Pilot_1038,Intermediate,964,In Training
1039,348,Pilot_1039,Intermediate,4379,On Leave
1040,79,Pilot_1040,Basic,3844,Available
1041,144,Pilot_1041,Intermediate,591,In Training
1042,58,Pilot_1042,Intermediate,4319,On Leave
1043,66,Pilot_1043,Advanced,4188,Available
