Flight_ID,Aircraft_ID,Date,Flight_Hours,Mission_Type
691,173,2024-05-04,9.1,Test Flight
692,335,2024-07-15,8.0,Test Flight
693,30,2024-07-27,1.4,Test Flight
694,468,2024-02-22,1.5,Test Flight
695,386,2024-06-18,5.1,Reconnaissance
696,201,2024-08-02,2.1,Training
697,157,2024-10-18,4.5,Combat
698,190,2024-05-05,9.7,Combat
699,235,2024-02-08,3.7,Logistics
700,344,2024-08-14,2.9,Test Flight
701,16,2024-03-01,0.7,Combat
702,295,2024-12-17,3.9,Test Flight
703,222,2024-01-15,3.0,Combat
704,154,2024-11-08,5.0,Test Flight
705,237,2024-11-18,9.9,Logistics
706,153,2024-11-03,1.9,Test Flight
707,450,2024-04-19,9.5,Logistics
708,275,2024-09-06,7.7,Logistics
709,21,2024-09-14,2.0,Combat
710,345,2024-10-26,0.7,Combat
711,116,2024-10-25,9.7,Logistics
712,89,2024-12-30,3.4,Logistics
713,429,2024-02-25,10.0,Test Flight
714,265,2024-12-18,9.4,Training
715,54,2024-03-07,7.4,Combat
716,38,2024-08-17,5.3,Training
717,233,2024-09-15,2.3,Test Flight
718,115,2024-03-05,6.1,Training
719,425,2024-12-12,6.6,Test Flight
720,44,2024-10-19,5.2,Training
721,10,2024-05-04,8.9,Test Flight
722,29,2024-12-13,2.9,Logistics
723,369,2024-04-27,9.5,Combat
724,278,2024-01-11,1.4,Logistics
725,27,2024-09-07,7.8,Reconnaissance
726,372,2024-11-03,3.3,Logistics
727,465,2024-04-02,7.5,Logistics
728,227,2024-05-14,6.7,Logistics
729,457,2024-01-18,6.0,Combat
730,333,2024-08-23,2.8,Training
731,414,2024-01-09,9.8,Test Flight
732,99,2024-10-26,9.0,Logistics
733,236,2024-11-11,1.0,Test Flight
734,193,2024-07-14,1.7,Combat
735,263,2024-05-18,1.1,Test Flight
736,97,2024-02-16,5.1,Reconnaissance
737,252,2024-12-09,6.8,Test Flight
738,54,2024-12-23,8.9,Test Flight
739,402,2024-02-29,3.5,Combat
740,150,2024-05-25,7.0,Test Flight
741,94,2024-02-16,2.7,Logistics
742,242,2024-12-17,6.7,Logistics
743,234,2024-12-11,7.5,Logistics
744,445,2024-04-17,6.2,Reconnaissance
745,159,2024-05-16,2.4,Reconnaissance
746,368,2024-08-08,8.7,Reconnaissance
747,283,2024-01-14,6.5,Test Flight
748,123,2024-08-22,7.0,Reconnaissance
749,480,2024-01-28,7.6,Training
750,374,2024-11-07,2.5,Test Flight
751,3,2024-10-24,3.3,Training
752,285,2024-12-22,0.9,Reconnaissance
753,230,2024-07-19,6.7,Test Flight
754,234,2024-09-15,9.3,Combat
755,145,2024-08-26,1.4,Reconnaissance
756,254,2024-10-19,1.0,Test Flight
757,133,2024-08-11,6.4,Combat
758,294,2024-10-04,0.5,Training
759,495,2024-01-18,8.7,Reconnaissance
760,300,2024-05-28,9.9,Test Flight
761,23,2024-01-20,8.5,Combat
762,457,2024-01-19,9.5,Reconnaissance
763,390,2024-07-16,2.9,Logistics
764,85,2024-04-13,1.9,Test Flight
765,113,2024-11-09,0.9,Combat
766,474,2024-07-02,2.0,Training
767,434,2024-08-01,4.0,Reconnaissance
768,91,2024-05-26,1.4,Test Flight
769,216,2024-02-26,4.8,Training
770,233,2024-03-22,5.3,Test Flight
771,214,2024-04-24,5.4,Logistics
772,309,2024-07-21,8.3,Test Flight
773,289,2024-04-19,3.8,Test Flight
774,231,2024-12-03,2.3,Reconnaissance
775,272,2024-09-10,2.3,Training
776,386,2024-04-25,7.6,Reconnaissance
777,42,2024-09-17,5.9,Training
778,19,2024-01-02,7.2,Logistics
779,402,2024-03-30,8.2,Test Flight
780,208,2024-06-06,8.2,Test Flight
781,321,2024-09-22,3.9,Test Flight
782,207,2024-02-19,5.5,Training
783,112,2024-11-05,6.8,Test Flight
784,48,2024-07-08,8.6,Training
785,299,2024-03-15,5.5,Training
786,128,2024-09-11,5.5,Combat
787,239,2024-06-26,3.8,Test Flight
788,355,2024-05-27,4.3,Training
789,88,2024-03-18,9.3,Training
790,451,2024-12-29,2.7,Training
791,119,2024-12-10,5.6,Combat
792,90,2024-08-29,9.7,Logistics
793,63,2024-01-06,8.4,Logistics
794,39,2024-11-16,1.0,Training
795,123,2024-03-03,6.7,Logistics
796,281,2024-02-12,0.8,Training
797,46,2024-09-20,2.4,Test Flight
798,408,2024-01-24,1.6,Test Flight
799,40,2024-11-18,1.8,Reconnaissance
800,32,2024-03-21,0.6,Logistics
801,53,2024-05-31,7.9,Logistics
802,236,2024-07-08,9.5,Reconnaissance
803,325,2024-06-21,1.0,Logistics
804,260,2024-04-29,1.2,Logistics
805,141,2024-11-25,0.6,Reconnaissance
806,146,2024-06-06,9.1,Test Flight
807,364,2024-04-06,3.1,Training
808,440,2024-04-11,2.5,Training
809,204,2024-01-10,3.7,Training
810,58,2024-10-28,4.7,Reconnaissance
811,405,2024-10-14,8.4,Training
812,63,2024-05-10,3.3,Training
813,114,2024-09-03,9.1,Combat
814,105,2024-11-01,8.0,Reconnaissance
815,408,2024-09-21,4.8,Reconnaissance
816,87,2024-06-25,1.4,Reconnaissance
817,307,2024-09-17,6.4,Training
818,474,2024-07-18,6.8,Test Flight
819,185,2024-11-13,8.0,Reconnaissance
820,391,2024-08-16,5.6,Test Flight
821,135,2024-03-06,4.6,Reconnaissance
822,460,2024-03-01,7.5,Logistics
823,344,2024-07-16,1.3,Logistics
824,246,2024-08-11,5.8,Combat
825,232,2024-01-06,9.9,Test Flight
826,212,2024-06-15,4.0,Logistics
827,205,2024-01-06,1.8,Test Flight
828,306,2024-04-24,7.3,Combat
829,18,2024-06-16,6.5,Reconnaissance
830,273,2024-01-27,4.4,Logistics
831,244,2024-08-18,8.5,Reconnaissance
832,210,2024-06-04,2.9,Combat
833,139,2024-04-18,7.5,Training
834,375,2024-07-05,7.3,Reconnaissance
835,96,2024-11-21,9.5,Training
836,275,2024-12-15,3.8,Test Flight
837,76,2024-12-21,9.0,Reconnaissance
838,334,2024-09-24,2.7,Test Flight
839,264,2024-01-02,1.6,Reconnaissance
840,367,2024-11-24,8.8,Test Flight
841,369,2024-01-19,9.2,Combat
842,11,2024-05-24,9.1,Training
843,408,2024-09-16,5.3,Reconnaissance
844,281,2024-06-19,2.4,Training
845,128,2024-11-27,8.9,Combat
846,148,2024-08-16,7.9,Test Flight
847,17,2024-09-26,5.4,Logistics
848,386,2024-07-13,3.3,Reconnaissance
849,212,2024-01-28,7.0,Logistics
850,297,2024-12-10,4.8,Test Flight
851,141,2024-06-10,6.4,Logistics
852,349,2024-07-29,9.7,Training
853,328,2024-10-20,0.9,Test Flight
854,114,2024-07-20,7.4,Test Flight
855,242,2024-11-07,6.0,Combat
856,317,2024-04-01,2.7,Logistics
857,226,2024-04-17,7.2,Logistics
858,385,2024-03-01,4.8,Combat
859,206,2024-07-10,7.7,Logistics
860,273,2024-02-18,7.3,Combat
861,244,2024-01-10,5.9,Reconnaissance
862,190,2024-02-04,7.4,Training
863,277,2024-06-22,9.5,Logistics
864,351,2024-10-21,4.8,Logistics
865,367,2024-05-07,7.4,Reconnaissance
866,66,2024-01-20,0.7,Logistics
867,8,2024-05-14,3.0,Test Flight
868,293,2024-06-25,6.6,Training
869,251,2024-11-08,5.9,Logistics
870,447,2024-04-08,7.8,Training
871,11,2024-09-14,8.9,Test Flight
872,384,2024-04-19,9.5,Reconnaissance
873,400,2024-03-16,6.2,Training
874,200,2024-10-10,7.7,Test Flight
875,352,2024-09-23,3.2,Training
876,75,2024-06-26,2.2,Test Flight
877,395,2024-08-24,5.8,Test Flight
878,205,2024-10-01,1.8,Combat
879,42,2024-07-04,2.4,Test Flight
880,128,2024-01-02,1.6,Reconnaissance
881,391,2024-03-10,3.8,Training
882,136,2024-02-05,6.7,Test Flight
883,351,2024-03-12,2.1,Test Flight
884,315,2024-09-14,1.8,Test Flight
885,372,2024-12-12,2.5,Reconnaissance
886,361,2024-06-17,9.1,Test Flight
887,363,2024-06-14,1.7,Reconnaissance
888,122,2024-01-23,7.0,Test Flight
889,236,2024-05-04,4.0,Test Flight
890,467,2024-08-26,6.5,Combat
891,218,2024-11-07,1.8,Training
892,290,2024-11-06,9.1,Training
893,298,2024-05-28,3.4,Logistics
894,234,2024-05-09,3.8,Combat
895,110,2024-06-01,4.5,Training
896,125,2024-05-26,3.1,Combat
897,380,2024-03-12,1.3,Test Flight
898,455,2024-09-29,8.2,Reconnaissance
899,360,2024-01-14,4.2,Training
900,65,2024-07-31,9.3,Training
901,234,2024-06-24,9.8,Logistics
902,293,2024-01-23,8.2,Test Flight
903,266,2024-12-28,1.7,Logistics
904,138,2024-11-01,9.2,Logistics
905,6,2024-06-18,8.4,Reconnaissance
906,158,2024-12-19,9.9,Test Flight
907,466,2024-12-08,2.0,Reconnaissance
908,194,2024-09-10,4.4,Reconnaissance
909,238,2024-09-12,3.2,Combat
910,374,2024-04-23,8.3,Test Flight
911,446,2024-03-25,4.8,Test Flight
912,171,2024-04-08,1.4,Reconnaissance
913,340,2024-09-27,1.0,Test Flight
914,113,2024-01-06,2.3,Combat
915,46,2024-06-11,8.0,Combat
916,368,2024-11-01,9.9,Logistics
917,26,2024-12-10,2.6,Reconnaissance
918,128,2024-10-22,3.4,Test Flight
919,252,2024-11-27,8.1,Combat
920,203,2024-05-08,9.1,Logistics
921,121,2024-02-06,5.6,Combat
922,402,2024-03-08,7.8,Reconnaissance
923,315,2024-10-26,7.7,Logistics
924,160,2024-03-17,1.2,Training
925,392,2024-06-17,5.3,Logistics
926,262,2024-06-10,8.5,Test Flight
927,184,2024-03-04,6.6,Test Flight
928,245,2024-10-15,1.4,Logistics
929,229,2024-09-29,2.2,Test Flight
930,458,2024-11-22,5.8,Test Flight
931,455,2024-06-17,2.3,Combat
932,101,2024-02-10,3.6,Reconnaissance
933,50,2024-05-29,4.4,Training
934,302,2024-03-27,7.9,Test Flight
935,350,2024-02-26,8.2,Logistics
936,277,2024-01-06,4.9,Test Flight
937,299,2024-05-15,8.0,Test Flight
938,414,2024-11-28,4.9,Reconnaissance
939,469,2024-12-23,2.1,Combat
940,17,2024-04-26,0.9,Combat
941,217,2024-06-29,2.1,Combat
942,276,2024-11-01,7.3,Training
943,483,2024-06-29,1.3,Logistics
944,241,2024-12-23,4.9,Training
945,435,2024-01-27,5.1,Test Flight
946,57,2024-12-08,2.5,Training
947,218,2024-01-14,4.0,Reconnaissance
948,373,2024-01-22,2.5,Reconnaissance
949,313,2024-04-21,7.8,Reconnaissance
950,369,2024-12-20,7.3,Logistics
951,217,2024-12-12,2.0,Training
952,135,2024-04-13,5.5,Reconnaissance
953,159,2024-12-13,4.8,Test Flight
954,219,2024-10-10,5.3,Logistics
955,246,2024-09-02,3.1,Combat
956,284,2024-08-12,7.4,Logistics
957,364,2024-08-09,2.7,Training
958,25,2024-10-10,9.5,Logistics
959,430,2024-09-25,8.8,Test Flight
960,364,2024-05-26,2.7,Reconnaissance
961,284,2024-01-10,9.3,Test Flight
962,96,2024-04-13,3.2,Reconnaissance
963,142,2024-03-06,8.0,Reconnaissance
964,97,2024-07-01,2.8,Logistics
965,130,2024-08-02,7.8,Logistics
966,422,2024-10-01,9.2,Reconnaissance
967,25,2024-12-30,6.2,Test Flight
968,250,2024-04-23,6.7,Test Flight
969,196,2024-07-02,2.8,Test Flight
970,217,2024-01-13,2.4,Reconnaissance
971,384,2024-09-17,8.0,Training
972,360,2024-11-03,3.4,Combat
973,444,2024-01-11,7.9,Combat
974,437,2024-01-06,3.4,Combat
975,51,2024-08-13,6.4,Combat
976,451,2024-10-17,3.2,Logistics
977,45,2024-02-09,8.8,Logistics
978,403,2024-12-13,3.1,Reconnaissance
979,131,2024-08-14,5.3,Logistics
980,51,2024-07-30,0.6,Training
981,377,2024-11-14,8.3,Logistics
982,13,2024-03-19,2.5,Training
983,280,2024-11-12,4.3,Training
984,52,2024-05-06,2.7,Logistics
985,41,2024-03-29,8.7,Training
986,498,2024-10-29,4.0,Logistics
987,325,2024-10-28,4.8,Reconnaissance
988,178,2024-02-06,0.5,Reconnaissance
989,461,2024-09-28,4.7,Combat
990,69,2024-05-08,6.4,Training
991,464,2024-08-07,2.4,Logistics
992,463,2024-03-26,8.7,Logistics
993,77,2024-09-17,5.8,Logistics
994,282,2024-12-22,8.8,Reconnaissance
995,332,2024-12-13,3.9,Test Flight
996,115,2024-01-29,1.9,Training
997,445,2024-07-22,3.1,Reconnaissance
998,224,2024-04-15,1.2,Training
999,281,2024-03-05,8.9,Logistics
1000,497,2024-10-27,8.1,Logistics
1001,176,2024-03-26,6.4,Combat
1002,222,2024-11-08,7.5,Reconnaissance
1003,44,2024-10-10,0.6,Combat
1004,424,2024-06-25,3.5,Combat
1005,211,2024-10-27,8.5,Reconnaissance
1006,123,2024-03-18,7.2,Test Flight
1007,269,2024-01-09,1.3,Logistics
1008,85,2024-11-11,6.8,Combat
1009,102,2024-03-11,4.4,Test Flight
1010,192,2024-06-29,5.6,Logistics
1011,487,2024-08-12,9.9,Combat
1012,133,2024-05-17,2.6,Reconnaissance
1013,334,2024-06-22,1.0,Logistics
1014,49,2024-02-04,8.7,Reconnaissance
1015,209,2024-11-05,3.0,Logistics
1016,141,2024-12-17,8.7,Test Flight
1017,47,2024-11-25,2.4,Combat
1018,191,2024-10-11,9.1,Logistics
1019,231,2024-10-14,9.2,Training
1020,426,2024-04-06,2.3,Test Flight
1021,10,2024-02-25,6.5,Logistics
1022,254,2024-06-15,9.0,Combat
1023,67,2024-07-12,2.2,Logistics
1024,32,2024-04-26,2.8,Test Flight
1025,300,2024-08-05,0.7,Combat
1026,194,2024-04-10,6.2,Combat
1027,393,2024-08-14,5.2,Reconnaissance
1028,472,2024-06-21,4.8,Test Flight
1029,428,2024-03-31,3.0,Combat
1030,204,2024-02-25,6.6,Logistics
1031,200,2024-06-21,4.2,Logistics
1032,98,2024-12-08,7.4,Logistics
1033,131,2024-11-28,8.2,Training
1034,259,2024-07-05,2.2,Reconnaissance
1035,313,2024-07-01,9.9,Logistics
1036,217,2024-08-29,8.6,Training
1037,249,2024-11-30,8.1,Training
1038,260,2024-09-22,6.2,Test Flight
1039,322,2024-02-29,3.5,Test Flight
1040,464,2024-11-24,9.5,Logistics
1041,60,2024-03-09,8.9,Test Flight
1042,399,2024-09-23,8.1,Combat
1043,121,2024-04-29,5.8,Reconnaissance
1044,52,2024-02-09,5.3,Reconnaissance
1045,327,2024-01-21,2.2,Test Flight
1046,349,2024-01-29,2.9,Test Flight
1047,490,2024-07-22,8.6,Combat
1048,210,2024-12-25,2.6,Test Flight
1049,205,2024-04-29,8.5,Training
1050,166,2024-08-13,7.6,Logistics
1051,330,2024-11-29,6.1,Training
1052,164,2024-05-17,9.7,Training
1053,452,2024-04-03,5.8,Reconnaissance
1054,309,2024-11-14,6.8,Reconnaissance
1055,132,2024-04-19,4.3,Logistics
1056,215,2024-11-25,5.4,Reconnaissance
1057,173,2024-03-07,9.5,Reconnaissance
1058,335,2024-12-03,1.4,Reconnaissance
1059,155,2024-12-05,3.0,Reconnaissance
1060,134,2024-10-03,6.7,Reconnaissance
1061,281,2024-03-17,8.1,Reconnaissance
1062,34,2024-07-15,5.6,Reconnaissance
1063,343,2024-11-14,2.1,Combat
1064,216,2024-01-29,9.4,Test Flight
1065,369,2024-05-19,4.3,Combat
1066,34,2024-02-22,4.7,Reconnaissance
1067,411,2024-02-15,1.6,Logistics
1068,9,2024-02-10,4.4,Logistics
1069,290,2024-09-12,2.7,Reconnaissance
1070,22,2024-01-29,6.4,Logistics
1071,197,2024-01-10,6.1,Combat
1072,187,2024-01-04,7.7,Logistics
1073,361,2024-11-13,9.3,Reconnaissance
1074,106,2024-02-17,5.3,Logistics
1075,24,2024-06-27,3.7,Logistics
1076,236,2024-08-12,4.7,Training
1077,7,2024-07-15,3.9,Test Flight
1078,456,2024-06-08,6.9,Training
1079,394,2024-11-07,8.6,Training
1080,354,2024-12-02,1.4,Combat
1081,453,2024-08-15,2.0,Test Flight
1082,296,2024-01-01,8.8,Combat
1083,265,2024-03-23,5.6,Training
1084,255,2024-03-05,4.9,Test Flight
1085,242,2024-10-17,7.4,Logistics
1086,341,2024-02-19,5.5,Test Flight
1087,177,2024-02-03,3.9,Logistics
1088,349,2024-07-01,8.0,Logistics
1089,217,2024-05-06,6.8,Test Flight
1090,221,2024-06-06,7.1,Logistics
1091,55,2024-03-30,6.1,Combat
1092,202,2024-05-24,7.6,Reconnaissance
1093,142,2024-03-08,1.7,Reconnaissance
1094,37,2024-08-25,7.1,Reconnaissance
1095,216,2024-04-09,4.5,Reconnaissance
1096,25,2024-08-04,6.2,Combat
1097,191,2024-09-23,7.7,Combat
1098,43,2024-10-19,2.4,Training
1099,35,2024-05-20,4.7,Logistics
1100,164,2024-11-21,4.6,Combat
1101,313,2024-09-27,6.0,Test Flight
1102,82,2024-11-09,3.2,Test Flight
1103,353,2024-04-22,4.7,Reconnaissance
1104,6,2024-03-05,9.7,Combat
1105,325,2024-02-19,6.5,Reconnaissance
1106,360,2024-06-25,5.7,Reconnaissance
1107,149,2024-07-12,9.6,Reconnaissance
1108,50,2024-03-27,2.9,Test Flight
1109,71,2024-09-22,5.3,Reconnaissance
1110,111,2024-09-09,6.7,Test Flight
1111,122,2024-05-11,4.5,Test Flight
1112,10,2024-12-05,3.8,Logistics
1113,147,2024-12-08,3.8,Reconnaissance
1114,425,2024-12-16,8.5,Training
1115,218,2024-04-19,5.4,Test Flight
1116,90,2024-06-30,4.9,Logistics
1117,210,2024-02-21,6.6,Training
1118,248,2024-12-02,8.9,Combat
1119,499,2024-02-20,9.7,Logistics
1120,203,2024-03-12,7.6,Reconnaissance
1121,30,2024-08-27,1.5,Test Flight
1122,258,2024-05-20,3.0,Reconnaissance
1123,202,2024-06-19,9.3,Test Flight
1124,348,2024-08-22,7.9,Combat
1125,69,2024-01-02,8.6,Test Flight
1126,399,2024-04-30,4.5,Logistics
1127,159,2024-12-17,0.8,Combat
1128,37,2024-10-13,3.8,Combat
1129,410,2024-06-15,8.1,Logistics
1130,92,2024-11-05,3.7,Combat
1131,411,2024-03-16,8.2,Training
1132,124,2024-10-09,5.7,Test Flight
1133,109,2024-11-11,6.7,Reconnaissance
1134,371,2024-03-14,1.7,Test Flight
1135,440,2024-12-14,6.6,Test Flight
1136,418,2024-11-01,2.2,Test Flight
1137,57,2024-09-26,8.1,Logistics
1138,438,2024-03-26,1.5,Test Flight
1139,387,2024-10-17,7.1,Training
1140,22,2024-12-29,8.8,Training
1141,290,2024-09-22,0.8,Combat
1142,4,2024-11-13,9.3,Logistics
1143,206,2024-07-31,5.7,Reconnaissance
1144,214,2024-12-29,4.3,Training
1145,226,2024-08-29,7.3,Reconnaissance
1146,192,2024-12-24,3.4,Training
1147,234,2024-12-30,5.9,Training
1148,409,2024-05-14,3.0,Combat
1149,317,2024-03-09,3.9,Training
1150,129,2024-03-10,8.3,Training
1151,309,2024-12-12,6.0,Reconnaissance
1152,42,2024-04-26,7.2,Combat
1153,395,2024-06-13,7.6,Training
1154,358,2024-05-15,5.4,Training
1155,412,2024-07-08,3.4,Combat
1156,426,2024-03-05,9.5,Reconnaissance
1157,367,2024-04-05,3.3,Training
1158,307,2024-04-20,9.9,Logistics
1159,43,2024-02-05,7.2,Combat
1160,469,2024-06-10,6.3,Reconnaissance
1161,289,2024-06-14,0.6,Test Flight
1162,157,2024-02-16,2.8,Reconnaissance
1163,18,2024-06-28,3.6,Training
1164,84,2024-05-08,4.7,Test Flight
1165,83,2024-05-29,6.5,Combat
1166,421,2024-12-19,3.7,Reconnaissance
1167,282,2024-10-28,7.6,Test Flight
1168,126,2024-10-02,7.2,Reconnaissance
1169,374,2024-03-01,2.9,Combat
1170,405,2024-10-14,1.9,Logistics
1171,227,2024-02-02,7.8,Test Flight
1172,276,2024-09-26,5.8,Test Flight
1173,44,2024-07-12,1.9,Reconnaissance
1174,155,2024-08-16,0.8,Reconnaissance
1175,82,2024-08-09,3.3,Training
1176,169,2024-10-14,8.2,Training
1177,377,2024-10-03,5.3,Logistics
1178,333,2024-10-28,3.5,Logistics
1179,215,2024-08-04,6.3,Logistics
1180,161,2024-08-20,1.7,Logistics
1181,284,2024-04-06,4.6,Logistics
1182,61,2024-06-05,2.9,Training
1183,38,2024-11-01,1.6,Logistics
1184,189,2024-03-12,3.4,Test Flight
1185,491,2024-10-24,1.3,Logistics
1186,281,2024-04-05,6.2,Reconnaissance
1187,447,2024-06-02,4.3,Logistics
1188,351,2024-01-08,4.1,Reconnaissance
1189,188,2024-05-04,2.6,Reconnaissance
1190,316,2024-09-16,1.1,Test Flight
1191,375,2024-03-14,6.1,Logistics
1192,314,2024-08-28,1.1,Test Flight
1193,465,2024-03-29,1.4,Reconnaissance
1194,258,2024-04-04,4.1,Reconnaissance
1195,97,2024-07-01,9.1,Combat
1196,365,2024-05-14,4.3,Training
1197,316,2024-05-14,0.6,Combat
1198,487,2024-04-21,2.2,Reconnaissance
1199,424,2024-01-31,3.0,Reconnaissance
1200,125,2024-05-01,3.5,Combat
1201,430,2024-01-05,7.0,Training
1202,280,2024-03-16,5.4,Reconnaissance
1203,364,2024-01-08,9.9,Training
1204,457,2024-05-03,3.6,Training
1205,183,2024-06-24,8.6,Reconnaissance
1206,30,2024-01-23,4.5,Training
1207,101,2024-10-23,7.3,Reconnaissance
1208,303,2024-03-11,4.3,Logistics
1209,113,2024-10-09,4.9,Training
1210,211,2024-11-28,7.6,Training
1211,410,2024-08-05,9.2,Test Flight
1212,131,2024-05-08,3.8,Reconnaissance
1213,466,2024-08-19,6.5,Test Flight
1214,106,2024-03-10,7.0,Training
1215,37,2024-07-01,4.6,Test Flight
1216,195,2024-03-23,3.2,Test Flight
1217,45,2024-12-23,8.4,Logistics
1218,22,2024-10-01,3.5,Logistics
1219,84,2024-02-29,9.3,Combat
1220,264,2024-06-02,1.0,Test Flight
1221,207,2024-10-15,9.2,Combat
1222,473,2024-11-01,6.4,Reconnaissance
1223,308,2024-07-20,1.9,Reconnaissance
1224,414,2024-02-27,7.4,Combat
1225,34,2024-06-29,1.5,Reconnaissance
1226,369,2024-12-22,7.7,Logistics
1227,123,2024-09-04,8.5,Logistics
1228,476,2024-04-28,3.4,Logistics
1229,489,2024-02-20,5.6,Training
1230,394,2024-04-12,6.6,Training
1231,60,2024-12-06,8.5,Logistics
1232,80,2024-06-20,5.9,Training
1233,290,2024-07-23,9.0,Training
1234,41,2024-12-03,6.3,Test Flight
1235,309,2024-05-20,6.4,Test Flight
1236,449,2024-09-17,6.4,Training
1237,45,2024-10-31,2.4,Reconnaissance
1238,8,2024-02-25,3.2,Test Flight
1239,450,2024-06-08,8.0,Combat
1240,173,2024-03-23,6.8,Training
1241,150,2024-08-19,6.5,Test Flight
1242,339,2024-05-07,3.9,Test Flight
1243,84,2024-02-22,4.0,Combat
1244,17,2024-04-03,7.3,Logistics
1245,358,2024-12-05,8.9,Combat
1246,400,2024-07-30,9.7,Combat
1247,293,2024-06-09,4.1,Reconnaissance
1248,426,2024-05-23,5.2,Reconnaissance
1249,489,2024-09-11,6.0,Reconnaissance
1250,77,2024-03-29,1.0,Logistics
1251,466,2024-12-15,4.4,Logistics
1252,131,2024-12-18,7.5,Test Flight
1253,55,2024-02-19,9.0,Training
1254,346,2024-10-08,0.6,Combat
1255,376,2024-07-08,7.0,Training
1256,383,2024-01-18,3.6,Training
1257,233,2024-03-19,6.9,Training
1258,482,2024-07-17,9.6,Reconnaissance
1259,109,2024-09-14,1.3,Reconnaissance
1260,228,2024-03-03,3.6,Logistics
1261,395,2024-04-20,7.9,Combat
1262,406,2024-09-12,2.0,Training
1263,130,2024-01-29,8.3,Combat
1264,7,2024-11-14,5.3,Combat
1265,254,2024-03-24,6.9,Logistics
1266,198,2024-08-06,4.3,Reconnaissance
1267,198,2024-07-31,8.3,Reconnaissance
1268,368,2024-07-14,4.9,Combat
1269,435,2024-08-14,2.8,Test Flight
1270,88,2024-10-28,1.5,Combat
1271,309,2024-04-25,3.4,Reconnaissance
1272,246,2024-12-03,9.8,Training
1273,285,2024-12-06,4.2,Reconnaissance
1274,140,2024-04-02,1.1,Training
1275,7,2024-06-29,8.2,Training
1276,342,2024-08-14,9.6,Combat
1277,165,2024-02-03,6.6,Test Flight
1278,46,2024-09-08,4.2,Training
1279,143,2024-06-14,7.7,Training
1280,15,2024-08-30,0.8,Reconnaissance
1281,364,2024-05-17,6.5,Combat
1282,440,2024-12-11,1.0,Combat
1283,468,2024-04-11,2.4,Logistics
1284,495,2024-04-03,2.0,Reconnaissance
1285,148,2024-01-28,7.8,Combat
1286,64,2024-09-24,5.9,Logistics
1287,346,2024-11-04,2.9,Reconnaissance
1288,121,2024-02-13,1.7,Training
1289,60,2024-01-01,1.5,Training
1290,417,2024-01-10,7.9,Training
1291,8,2024-08-27,6.7,Combat
1292,418,2024-11-27,6.1,Logistics
1293,218,2024-10-10,8.9,Test Flight
1294,217,2024-03-22,5.2,Reconnaissance
1295,225,2024-12-09,6.4,Training
1296,159,2024-07-25,3.3,Reconnaissance
1297,137,2024-08-07,9.5,Combat
1298,406,2024-09-10,4.1,Test Flight
1299,281,2024-05-28,0.6,Test Flight
1300,492,2024-03-11,6.5,Test Flight
1301,400,2024-03-03,4.6,Logistics
1302,195,2024-02-20,4.3,Logistics
1303,337,2024-09-18,8.7,Logistics
1304,181,2024-03-23,3.6,Combat
1305,350,2024-02-01,5.0,Training
1306,341,2024-03-11,3.4,Reconnaissance
1307,212,2024-07-05,1.1,Logistics
1308,186,2024-06-06,1.0,Training
1309,453,2024-05-11,8.9,Logistics
1310,360,2024-06-02,5.7,Test Flight
1311,498,2024-03-03,9.7,Combat
1312,144,2024-10-29,8.3,Test Flight
1313,323,2024-05-17,9.8,Logistics
1314,433,2024-01-13,9.6,Training
1315,419,2024-04-26,5.5,Training
1316,180,2024-09-20,6.9,Reconnaissance
1317,288,2024-01-01,5.2,Test Flight
1318,87,2024-12-09,9.6,Combat
1319,134,2024-05-20,7.6,Training
1320,113,2024-04-03,8.8,Test Flight
1321,127,2024-05-29,2.6,Training
1322,494,2024-05-06,7.0,Training
1323,19,2024-03-21,7.8,Logistics
1324,339,2024-05-21,0.6,Combat
1325,167,2024-08-06,2.0,Test Flight
1326,94,2024-05-21,4.6,Logistics
1327,357,2024-03-01,5.6,Combat
1328,370,2024-09-04,3.8,Combat
1329,130,2024-04-12,6.5,Training
1330,312,2024-04-21,7.1,Reconnaissance
1331,313,2024-01-17,10.0,Reconnaissance
1332,388,2024-12-11,7.5,Reconnaissance
1333,492,2024-04-23,8.2,Logistics
1334,486,2024-02-25,1.4,Logistics
1335,483,2024-07-17,0.7,Test Flight
1336,287,2024-04-09,6.4,Reconnaissance
1337,13,2024-10-04,6.3,Training
